"MARKET_CD","MARKET_NM","HSN_CD","HSN_NM","TOWN_CD","TOWN_NM","ROAD_CD","ROAD_NM","STORE_CD","STORE_NM","ADDR","ISOPEN","ZIP_CD"
"FM","全家便利商店","F","新北市","23","板橋區","","","11335","板橋新泉店","新北市板橋區龍泉街１２６號","Y","220"
"FM","全家便利商店","B","臺中市","113","烏日區","","","4156","烏日成嶺店","台中市烏日區學田路７１９號","Y","414"
"FM","全家便利商店","F","新北市","23","板橋區","","","6297","板橋美庭店","新北市板橋區中正路２１６巷２１號、２３號１樓","Y","220"
"FM","全家便利商店","F","新北市","43","蘆洲區","","","11366","蘆洲新民愛店","新北市蘆洲區仁愛街８１號１樓","Y","247"
"FM","全家便利商店","F","新北市","39","三重區","","","353","三重大智店","新北市三重區大智街９４號","Y","241"
"FM","全家便利商店","A","臺北市","7","信義區","","","13880","信安店","台北市信義區松德路２００巷１３號１樓","Y","110"
"FM","全家便利商店","K","苗栗縣","97","公館鄉","","","15291","公館農會店","苗栗縣公館鄉忠孝路２２７號","Y","363"
"FM","全家便利商店","F","新北市","33","永和區","","","15290","永和新仁愛店","新北市永和區仁愛路１０３號１樓","Y","234"
"FM","全家便利商店","D","臺南市","202","東區","","","7227","台南林森店","台南市東區林森路二段１８８號","Y","701"
"FM","全家便利商店","E","高雄市","230","苓雅區","","","8551","高雄福山店","高雄市苓雅區福德三路２２６號","Y","802"
"FM","全家便利商店","E","高雄市","251","大寮區","","","8534","大發中庄店","高雄市大寮區八德路３２號","Y","831"
"FM","全家便利商店","E","高雄市","250","鳳山區","","","8224","鳳山新強店","高雄市鳳山區新富路２１０號","Y","830"
"FM","全家便利商店","H","桃園市","75","中壢區","","","9106","中壢龍東店","桃園市中壢區龍東路１２４號１樓","Y","320"
"FM","全家便利商店","H","桃園市","82","龜山區","","","6992","龜山文欣店","桃園市龜山區復興一路７４號１樓","Y","333"
"FM","全家便利商店","M","南投縣","159","埔里鎮","","","4260","埔里埔大店","南投縣埔里鎮民生路１４６號","Y","545"
"FM","全家便利商店","B","臺中市","111","大里區","","","10617","大里金大發店","台中市大里區仁化路３４３－１號","Y","412"
"FM","全家便利商店","N","彰化縣","131","彰化市","","","4237","彰化建國店","彰化縣彰化市介壽北路１號．美育館１樓","Y","500"
"FM","全家便利商店","M","南投縣","157","草屯鎮","","","4646","草屯金安店","南投縣草屯鎮御富路２１８號","Y","542"
"FM","全家便利商店","I","嘉義市","166","東區","","","9235","嘉義聖馬店","嘉義市東區大雅路二段５６５號二樓商店街","Y","600"
"FM","全家便利商店","Q","嘉義縣","173","水上鄉","","","7667","水上鎮安店","嘉義縣水上鄉寬士村崎仔頭３１之２號","Y","608"
"FM","全家便利商店","P","雲林縣","190","麥寮鄉","","","11087","麥寮新和順店","雲林縣麥寮鄉光復路３４號","Y","638"
"FM","全家便利商店","B","臺中市","123","大肚區","","","3698","大肚大洋店","台中市大肚區中沙路１６４巷３弄１０３號１樓","Y","432"
"FM","全家便利商店","D","臺南市","209","新化區","","","14050","新化鑫義店","台南市新化區信義路３７１號","Y","712"
"FM","全家便利商店","D","臺南市","227","安定區","","","9036","安定保安店","台南市安定區保西里３３９之３號一樓","Y","745"
"FM","全家便利商店","E","高雄市","238","左營區","","","13116","高雄曾德店","高雄市左營區曾子路５０１號１樓","Y","813"
"FM","全家便利商店","F","新北市","40","新莊區","","","10043","新莊中環店","新北市新莊區中和街１５５巷２號１樓＋２樓部分","Y","242"
"FM","全家便利商店","P","雲林縣","197","北港鎮","","","3369","北港華勝店","雲林縣北港鎮華勝路４１６號１樓","Y","651"
"FM","全家便利商店","N","彰化縣","143","埔心鄉","","","8996","埔心署醫店","彰化縣埔心鄉舊館村中興路３５號","Y","513"
"FM","全家便利商店","F","新北市","33","永和區","","","16282","永和正得店","新北市永和區中正路３４２號一樓","Y","234"
"FM","全家便利商店","A","臺北市","3","中山區","","","4512","欣欣店","台北市中山區長春路１００號１樓","Y","104"
"FM","全家便利商店","A","臺北市","9","北投區","","","16300","行勝店","台北市北投區知行路２９８號１樓","Y","112"
"FM","全家便利商店","H","桃園市","75","中壢區","","","16302","中壢自立店","桃園市中壢區莊敬路８２３號","Y","320"
"FM","全家便利商店","G","宜蘭縣","49","宜蘭市","","","16307","宜蘭陽大店","宜蘭縣宜蘭市校舍路１６９號Ｂ１","Y","260"
"FM","全家便利商店","K","苗栗縣","101","卓蘭鎮","","","16313","卓蘭水梨店","苗栗縣卓蘭鎮中正路４８號","Y","369"
"FM","全家便利商店","D","臺南市","207","永康區","","","16315","永康東強店","台南市永康區東橋一路２４６號一樓","Y","710"
"FM","全家便利商店","F","新北市","42","林口區","","","5413","林口菁埔店","新北市林口區仁愛路一段２９２號","Y","244"
"FM","全家便利商店","F","新北市","30","新店區","","","16352","新店五豐店","新北市新店區中正路５９號","Y","231"
"FM","全家便利商店","J","新竹縣","66","竹北市","","","16355","竹北竹風店","新竹縣竹北市環北路一段１１３號","Y","302"
"FM","全家便利商店","P","雲林縣","191","斗六市","","","16372","斗六環中店","雲林縣斗六市中華路２７５號","Y","640"
"FM","全家便利商店","E","高雄市","234","前鎮區","","","16373","高雄德安店","高雄市前鎮區德昌路１４１號","Y","806"
"FM","全家便利商店","A","臺北市","4","松山區","","","14919","長塑店","台北市松山區敦化北路１９９巷２弄５號１樓","Y","105"
"FM","全家便利商店","H","桃園市","75","中壢區","","","16383","中壢文忠店","桃園市中壢區文中路二段５１－９號","Y","320"
"FM","全家便利商店","X","澎湖縣","262","西嶼鄉","","","16382","澎湖外垵店","澎湖縣西嶼鄉外垵村１３０號","Y","881"
"FM","全家便利商店","F","新北市","46","淡水區","","","4671","淡水鄧公店","新北市淡水區鄧公路３２巷１號","Y","251"
"FM","全家便利商店","K","苗栗縣","91","後龍鎮","","","14450","苗栗高鐵店","苗栗縣後龍鎮高鐵三路２６８號","Y","356"
"FM","全家便利商店","B","臺中市","106","北區","","","3557","台中育德店","台中市北區育德路１０８號，篤行路３６９號，３７１號","Y","404"
"FM","全家便利商店","B","臺中市","104","南區","","","3563","台中帝國店","台中市南區美村南路１５３、１５５號１樓","Y","402"
"FM","全家便利商店","B","臺中市","108","西屯區","","","4494","台中福揚店","台中市西屯區大墩十九街１８８號","Y","407"
"FM","全家便利商店","Q","嘉義縣","182","布袋鎮","","","14139","布袋金滿店","嘉義縣布袋鎮永安里２０７號１樓","Y","625"
"FM","全家便利商店","Q","嘉義縣","171","竹崎鄉","","","7329","竹崎中山店","嘉義縣竹崎鄉中山路２８２號","Y","604"
"FM","全家便利商店","I","嘉義市","168","西區","","","14881","嘉義鑫愛店","嘉義市西區仁愛路５０８號","Y","600"
"FM","全家便利商店","H","桃園市","80","觀音區","","","2182","觀音忠愛店","桃園市觀音區忠愛路１號","Y","328"
"FM","全家便利商店","H","桃園市","75","中壢區","","","8968","中壢龍園店","桃園市中壢區中園路１５號","Y","320"
"FM","全家便利商店","H","桃園市","75","中壢區","","","11395","中壢興榮店","桃園市中壢區興仁路二段２８８號１樓","Y","320"
"FM","全家便利商店","H","桃園市","78","楊梅區","","","19002","楊梅金立店","桃園市楊梅區中山北路一段１８６號壹樓＋地下室","Y","326"
"FM","全家便利商店","G","宜蘭縣","49","宜蘭市","","","19003","宜蘭國道店","宜蘭縣宜蘭市東港路一段２５０號一樓","Y","260"
"FM","全家便利商店","B","臺中市","122","神岡區","","","19005","神岡和睦店","台中市神岡區和睦路１段７２１號","Y","429"
"FM","全家便利商店","J","新竹縣","66","竹北市","","","19006","竹北新崙店","新竹縣竹北市光明十一路３１號","Y","302"
"FM","全家便利商店","J","新竹縣","66","竹北市","","","19007","竹北金豐店","新竹縣竹北市嘉豐南路２段９２號","Y","302"
"FM","全家便利商店","F","新北市","40","新莊區","","","11469","新莊新建店","新北市新莊區中正路新建巷４０號１樓","Y","242"
"FM","全家便利商店","H","桃園市","75","中壢區","","","17202","中壢新仁美店","桃園市中壢區中山東路三段２１１之１號","Y","320"
"FM","全家便利商店","B","臺中市","109","南屯區","","","17684","烏日火車頭店","台中市烏日區高鐵東一路２６號２樓","Y","408"
"FM","全家便利商店","A","臺北市","1","中正區","","","17203","衡慶店","台北市中正區衡陽路７號１樓部分（如附圖）","Y","100"
"FM","全家便利商店","F","新北市","24","汐止區","","","1610","汐止宜興店","新北市汐止區宜興街１２號","Y","221"
"FM","全家便利商店","B","臺中市","120","潭子區","","","17848","潭子火車頭店","台中市潭子區潭陽里２２鄰中山路２段３５２之１號","Y","427"
"FM","全家便利商店","F","新北市","23","板橋區","","","17849","板橋白金店","新北市板橋區金門街３６６號１樓","Y","220"
"FM","全家便利商店","F","新北市","44","五股區","","","17853","五股新五店","新北市五股區新五路三段２５號１樓部份","Y","248"
"FM","全家便利商店","F","新北市","39","三重區","","","17855","三重文化店","新北市三重區文化南路８之４號１樓","Y","241"
"FM","全家便利商店","K","苗栗縣","91","後龍鎮","","","18500","後龍好望角店","苗栗縣後龍鎮十班坑１５５－１１號","Y","356"
"FM","全家便利商店","B","臺中市","126","梧棲區","","","8833","梧棲正港店","台中市梧棲區民生街６１號一樓","Y","435"
"FM","全家便利商店","F","新北市","40","新莊區","","","18641","新莊通樹店","新北市新莊區新樹路２８８號１樓","Y","242"
"FM","全家便利商店","W","金門縣","268","金城鎮","","","18647","金門城隍店","金門縣金城鎮光前路３９－５號","Y","893"
"FM","全家便利商店","F","新北市","38","鶯歌區","","","9276","鶯歌正鶯店","新北市鶯歌區中正一路３７１號","Y","239"
"FM","全家便利商店","H","桃園市","82","龜山區","","","16576","龜山環球店","桃園市龜山區復興一路８號２樓","Y","333"
"FM","全家便利商店","B","臺中市","106","北區","","","18813","台中台體大店","台中市北區雙十路１段１６號","Y","404"
"FM","全家便利商店","A","臺北市","3","中山區","","","18815","新吉林店","台北市中山區民權東路二段４６號１樓","Y","104"
"FM","全家便利商店","J","新竹縣","68","新豐鄉","","","18816","新豐火車頭店","新竹縣新豐鄉新興路２０２號２樓","Y","304"
"FM","全家便利商店","A","臺北市","11","南港區","","","14856","新莊研店","台北市南港區舊莊街一段１６９號","Y","115"
"FM","全家便利商店","A","臺北市","7","信義區","","","12156","欣富台店","台北市信義區虎林街１２０巷１６５號","Y","110"
"FM","全家便利商店","B","臺中市","105","西區","","","19066","台中金大益店","台中市西區精誠路２３８號","Y","403"
"FM","全家便利商店","N","彰化縣","135","鹿港鎮","","","19048","鹿港金埔崙店","彰化縣鹿港鎮建國路５號","Y","505"
"FM","全家便利商店","B","臺中市","110","太平區","","","19047","太平溪洲店","台中市太平區溪洲路６８號","Y","411"
"FM","全家便利商店","F","新北市","23","板橋區","","","19067","板橋金市店","新北市板橋區金門街８６號１樓（如附圖）","Y","220"
"FM","全家便利商店","F","新北市","23","板橋區","","","12068","板橋興安店","新北市板橋區大觀路二段３７巷３８號１樓","Y","220"
"FM","全家便利商店","K","苗栗縣","92","通霄鎮","","","15193","通霄河堤店","苗栗縣通霄鎮忠孝路８－１號","Y","357"
"FM","全家便利商店","F","新北市","40","新莊區","","","14988","新莊輔園店","新北市新莊區中正路５１０號","Y","242"
"FM","全家便利商店","D","臺南市","201","中西區","","","19099","台南永福店","台南市中西區永福路一段１９１號","Y","700"
"FM","全家便利商店","B","臺中市","121","大雅區","","","19100","大雅金好神店","台中市大雅區神林路１段１４２號（部份範圍）","Y","428"
"FM","全家便利商店","B","臺中市","106","北區","","","19101","台中中友店","台中市北區三民路３段１４１－１號","Y","404"
"FM","全家便利商店","A","臺北市","1","中正區","","","19102","北車店","台北市中正區忠孝西路一段４５號１Ｆ部分","Y","100"
"FM","全家便利商店","D","臺南市","212","官田區","","","19105","官田雄壯店","台南市官田區官田里２７９號","Y","720"
"FM","全家便利商店","N","彰化縣","133","花潭鄉","","","19106","花壇白沙坑店","彰化縣花壇鄉彰員路２段１２０８號","Y","503"
"FM","全家便利商店","N","彰化縣","135","鹿港鎮","","","19107","鹿港大有店","彰化縣鹿港鎮後車巷２號","Y","505"
